"person","text","word.num","dc","sf","wes","pol","rejk","lk","azx","mmm"
"First Citizen","down",513,0,0,0,0,0,0,0,0
"First Citizen","with",514,0,0,0,0,0,0,0,0
"First Citizen","the",515,0,0,0,0,0,0,0,0
"First Citizen","Montagues!",516,0,0,0,0,0,0,0,0
"Capulet","What",517,0,0,0,0,0,0,0,0
"Capulet","noise",518,0,0,0,0,0,0,0,0
"Capulet","is",519,0,0,0,0,0,0,0,0
"Capulet","this?",520,0,0,0,0,0,0,0,0
"Capulet","Give",521,0,0,0,0,0,0,0,0
"Capulet","me",522,0,0,0,0,0,0,0,0
"Capulet","my",523,0,0,0,0,0,0,0,0
"Capulet","long",524,0,0,0,0,0,0,0,0
"Capulet","sword,",525,0,0,0,0,0,0,0,0
"Capulet","ho!",526,0,0,0,0,0,0,0,0
"Lady Capulet","A",527,0,0,0,0,0,0,0,0
"Lady Capulet","crutch,",528,0,0,0,0,0,0,0,0
"Lady Capulet","a",529,0,0,0,0,0,0,0,0
"Lady Capulet","crutch!",530,0,0,0,0,0,0,0,0
"Lady Capulet","why",531,0,0,0,0,0,0,0,0
"Lady Capulet","call",532,0,0,0,0,0,0,0,0
"Lady Capulet","you",533,0,0,0,0,0,0,0,0
"Lady Capulet","for",534,0,0,0,0,0,0,0,0
"Lady Capulet","a",535,0,0,0,0,0,0,0,0
"Lady Capulet","sword?",536,0,0,0,0,0,0,0,0
"Capulet","My",537,0,0,0,0,0,0,0,0
"Capulet","sword,",538,0,0,0,0,0,0,0,0
"Capulet","I",539,0,0,0,0,0,0,0,0
"Capulet","say!",540,0,0,0,0,0,0,0,0
"Capulet","Old",541,0,0,0,0,0,0,0,0
"Capulet","Montague",542,0,0,0,0,0,0,0,0
"Capulet","is",543,0,0,0,0,0,0,0,0
"Capulet","come,",544,0,0,0,0,0,0,0,0
"Capulet","And",545,0,0,0,0,0,0,0,0
"Capulet","flourishes",546,0,0,0,0,0,0,0,0
"Capulet","his",547,0,0,0,0,0,0,0,0
"Capulet","blade",548,0,0,0,0,0,0,0,0
"Capulet","in",549,0,0,0,0,0,0,0,0
"Capulet","spite",550,0,0,0,0,0,0,0,0
"Capulet","of",551,0,0,0,0,0,0,0,0
"Capulet","me.",552,0,0,0,0,0,0,0,0
"Montague","Thou",553,0,0,0,0,0,0,0,0
"Montague","villain",554,0,0,0,0,0,0,0,0
"Montague","Capulet,--Hold",555,0,0,0,0,0,0,0,0
"Montague","me",556,0,0,0,0,0,0,0,0
"Montague","not,",557,0,0,0,0,0,0,0,0
"Montague","let",558,0,0,0,0,0,0,0,0
"Montague","me",559,0,0,0,0,0,0,0,0
"Montague","go.",560,0,0,0,0,0,0,0,0
"Lady Montague","Thou",561,0,0,0,0,0,0,0,0
"Lady Montague","shalt",562,0,0,0,0,0,0,0,0
"Lady Montague","not",563,0,0,0,0,0,0,0,0
"Lady Montague","stir",564,0,0,0,0,0,0,0,0
"Lady Montague","a",565,0,0,0,0,0,0,0,0
"Lady Montague","foot",566,0,0,0,0,0,0,0,0
"Lady Montague","to",567,0,0,0,0,0,0,0,0
"Lady Montague","seek",568,0,0,0,0,0,0,0,0
"Lady Montague","a",569,0,0,0,0,0,0,0,0
"Lady Montague","foe.",570,0,0,0,0,0,0,0,0
"Prince","Rebellious",571,0,0,0,0,0,0,0,0
"Prince","subjects,",572,0,0,0,0,0,0,0,0
"Prince","enemies",573,0,0,0,0,0,0,0,0
"Prince","to",574,0,0,0,0,0,0,0,0
"Prince","peace,",575,0,0,0,0,0,0,0,0
"Prince","Profaners",576,0,0,0,0,0,0,0,0
"Prince","of",577,0,0,0,0,0,0,0,0
"Prince","this",578,0,0,0,0,0,0,0,0
"Prince","neighbour-stained",579,0,0,0,0,0,0,0,0
"Prince","steel,--",580,0,0,0,0,0,0,0,0
"Prince","Will",581,0,0,0,0,0,0,0,0
"Prince","they",582,0,0,0,0,0,0,0,0
"Prince","not",583,0,0,0,0,0,0,0,0
"Prince","hear?",584,0,0,0,0,0,0,0,0
"Prince","What,",585,0,0,0,0,0,0,0,0
"Prince","ho!",586,0,0,0,0,0,0,0,0
"Prince","you",587,0,0,0,0,0,0,0,0
"Prince","men,",588,0,0,0,0,0,0,0,0
"Prince","you",589,0,0,0,0,0,0,0,0
"Prince","beasts,",590,0,0,0,0,0,0,0,0
"Prince","That",591,0,0,0,0,0,0,0,0
"Prince","quench",592,0,0,0,0,0,0,0,0
"Prince","the",593,0,0,0,0,0,0,0,0
"Prince","fire",594,0,0,0,0,0,0,0,0
"Prince","of",595,0,0,0,0,0,0,0,0
"Prince","your",596,0,0,0,0,0,0,0,0
"Prince","pernicious",597,0,0,0,0,0,0,0,0
"Prince","rage",598,0,0,0,0,0,0,0,0
"Prince","With",599,0,0,0,0,0,0,0,0
"Prince","purple",600,0,0,0,0,0,0,0,0
"Prince","fountains",601,0,0,0,0,0,0,0,0
"Prince","issuing",602,0,0,0,0,0,0,0,0
"Prince","from",603,0,0,0,0,0,0,0,0
"Prince","your",604,0,0,0,0,0,0,0,0
"Prince","veins,",605,0,0,0,0,0,0,0,0
"Prince","On",606,0,0,0,0,0,0,0,0
"Prince","pain",607,0,0,0,0,0,0,0,0
"Prince","of",608,0,0,0,0,0,0,0,0
"Prince","torture,",609,0,0,0,0,0,0,0,0
"Prince","from",610,0,0,0,0,0,0,0,0
"Prince","those",611,0,0,0,0,0,0,0,0
"Prince","bloody",612,0,0,0,0,0,0,0,0
"Prince","hands",613,0,0,0,0,0,0,0,0
"Prince","Throw",614,0,0,0,0,0,0,0,0
"Prince","your",615,0,0,0,0,0,0,0,0
"Prince","mistemper'd",616,0,0,0,0,0,0,0,0
"Prince","weapons",617,0,0,0,0,0,0,0,0
"Prince","to",618,0,0,0,0,0,0,0,0
"Prince","the",619,0,0,0,0,0,0,0,0
"Prince","ground,",620,0,0,0,0,0,0,0,0
"Prince","And",621,0,0,0,0,0,0,0,0
"Prince","hear",622,0,0,0,0,0,0,0,0
"Prince","the",623,0,0,0,0,0,0,0,0
"Prince","sentence",624,0,0,0,0,0,0,0,0
"Prince","of",625,0,0,0,0,0,0,0,0
"Prince","your",626,0,0,0,0,0,0,0,0
"Prince","moved",627,0,0,0,0,0,0,0,0
"Prince","prince.",628,0,0,0,0,0,0,0,0
"Prince","Three",629,0,0,0,0,0,0,0,0
"Prince","civil",630,0,0,0,0,0,0,0,0
"Prince","brawls,",631,0,0,0,0,0,0,0,0
"Prince","bred",632,0,0,0,0,0,0,0,0
"Prince","of",633,0,0,0,0,0,0,0,0
"Prince","an",634,0,0,0,0,0,0,0,0
"Prince","airy",635,0,0,0,0,0,0,0,0
"Prince","word,",636,0,0,0,0,0,0,0,0
"Prince","By",637,0,0,0,0,0,0,0,0
"Prince","thee,",638,0,0,0,0,0,0,0,0
"Prince","old",639,0,0,0,0,0,0,0,0
"Prince","Capulet,",640,0,0,0,0,0,0,0,0
"Prince","and",641,0,0,0,0,0,0,0,0
"Prince","Montague,",642,0,0,0,0,0,0,0,0
"Prince","Have",643,0,0,0,0,0,0,0,0
"Prince","thrice",644,0,0,0,0,0,0,0,0
"Prince","disturb'd",645,0,0,0,0,0,0,0,0
"Prince","the",646,0,0,0,0,0,0,0,0
"Prince","quiet",647,0,0,0,0,0,0,0,0
"Prince","of",648,0,0,0,0,0,0,0,0
"Prince","our",649,0,0,0,0,0,0,0,0
"Prince","streets,",650,0,0,0,0,0,0,0,0
"Prince","And",651,0,0,0,0,0,0,0,0
"Prince","made",652,0,0,0,0,0,0,0,0
"Prince","Verona's",653,0,0,0,0,0,0,0,0
"Prince","ancient",654,0,0,0,0,0,0,0,0
"Prince","citizens",655,0,0,0,0,0,0,0,0
"Prince","Cast",656,0,0,0,0,0,0,0,0
"Prince","by",657,0,0,0,0,0,0,0,0
"Prince","their",658,0,0,0,0,0,0,0,0
"Prince","grave",659,0,0,0,0,0,0,0,0
"Prince","beseeming",660,0,0,0,0,0,0,0,0
"Prince","ornaments,",661,0,0,0,0,0,0,0,0
"Prince","To",662,0,0,0,0,0,0,0,0
"Prince","wield",663,0,0,0,0,0,0,0,0
"Prince","old",664,0,0,0,0,0,0,0,0
"Prince","partisans,",665,0,0,0,0,0,0,0,0
"Prince","in",666,0,0,0,0,0,0,0,0
"Prince","hands",667,0,0,0,0,0,0,0,0
"Prince","as",668,0,0,0,0,0,0,0,0
"Prince","old,",669,0,0,0,0,0,0,0,0
"Prince","Canker'd",670,0,0,0,0,0,0,0,0
"Prince","with",671,0,0,0,0,0,0,0,0
"Prince","peace,",672,0,0,0,0,0,0,0,0
"Prince","to",673,0,0,0,0,0,0,0,0
"Prince","part",674,0,0,0,0,0,0,0,0
"Prince","your",675,0,0,0,0,0,0,0,0
"Prince","canker'd",676,0,0,0,0,0,0,0,0
"Prince","hate.",677,0,0,0,0,0,0,0,0
"Prince","If",678,0,0,0,0,0,0,0,0
"Prince","ever",679,0,0,0,0,0,0,0,0
"Prince","you",680,0,0,0,0,0,0,0,0
"Prince","disturb",681,0,0,0,0,0,0,0,0
"Prince","our",682,0,0,0,0,0,0,0,0
"Prince","streets",683,0,0,0,0,0,0,0,0
"Prince","again,",684,0,0,0,0,0,0,0,0
"Prince","Your",685,0,0,0,0,0,0,0,0
"Prince","lives",686,0,0,0,0,0,0,0,0
"Prince","shall",687,0,0,0,0,0,0,0,0
"Prince","pay",688,0,0,0,0,0,0,0,0
"Prince","the",689,0,0,0,0,0,0,0,0
"Prince","forfeit",690,0,0,0,0,0,0,0,0
"Prince","of",691,0,0,0,0,0,0,0,0
"Prince","the",692,0,0,0,0,0,0,0,0
"Prince","peace.",693,0,0,0,0,0,0,0,0
"Prince","For",694,0,0,0,0,0,0,0,0
"Prince","this",695,0,0,0,0,0,0,0,0
"Prince","time,",696,0,0,0,0,0,0,0,0
"Prince","all",697,0,0,0,0,0,0,0,0
"Prince","the",698,0,0,0,0,0,0,0,0
"Prince","rest",699,0,0,0,0,0,0,0,0
"Prince","depart",700,0,0,0,0,0,0,0,0
"Prince","away.",701,0,0,0,0,0,0,0,0
"Prince","You",702,0,0,0,0,0,0,0,0
"Prince","Capulet;",703,0,0,0,0,0,0,0,0
"Prince","shall",704,0,0,0,0,0,0,0,0
"Prince","go",705,0,0,0,0,0,0,0,0
"Prince","along",706,0,0,0,0,0,0,0,0
"Prince","with",707,0,0,0,0,0,0,0,0
"Prince","me.",708,0,0,0,0,0,0,0,0
"Prince","And,",709,0,0,0,0,0,0,0,0
"Prince","Montague,",710,0,0,0,0,0,0,0,0
"Prince","come",711,0,0,0,0,0,0,0,0
"Prince","you",712,0,0,0,0,0,0,0,0
"Prince","this",713,0,0,0,0,0,0,0,0
"Prince","afternoon,",714,0,0,0,0,0,0,0,0
"Prince","To",715,0,0,0,0,0,0,0,0
"Prince","know",716,0,0,0,0,0,0,0,0
"Prince","our",717,0,0,0,0,0,0,0,0
"Prince","further",718,0,0,0,0,0,0,0,0
"Prince","pleasure",719,0,0,0,0,0,0,0,0
"Prince","in",720,0,0,0,0,0,0,0,0
"Prince","this",721,0,0,0,0,0,0,0,0
"Prince","case,",722,0,0,0,0,0,0,0,0
"Prince","To",723,0,0,0,0,0,0,0,0
"Prince","old",724,0,0,0,0,0,0,0,0
"Prince","Free-town,",725,0,0,0,0,0,0,0,0
"Prince","our",726,0,0,0,0,0,0,0,0
"Prince","common",727,0,0,0,0,0,0,0,0
"Prince","judgment-place.",728,0,0,0,0,0,0,0,0
"Prince","Once",729,0,0,0,0,0,0,0,0
"Prince","more,",730,0,0,0,0,0,0,0,0
"Prince","on",731,0,0,0,0,0,0,0,0
"Prince","pain",732,0,0,0,0,0,0,0,0
"Prince","of",733,0,0,0,0,0,0,0,0
"Prince","death,",734,0,0,0,0,0,0,0,0
"Prince","all",735,0,0,0,0,0,0,0,0
"Prince","men",736,0,0,0,0,0,0,0,0
"Prince","depart.",737,0,0,0,0,0,0,0,0
"Montague","Who",738,0,0,0,0,0,0,0,0
"Montague","set",739,0,0,0,0,0,0,0,0
"Montague","this",740,0,0,0,0,0,0,0,0
"Montague","ancient",741,0,0,0,0,0,0,0,0
"Montague","quarrel",742,0,0,0,0,0,0,0,0
"Montague","new",743,0,0,0,0,0,0,0,0
"Montague","abroach?",744,0,0,0,0,0,0,0,0
"Montague","Speak,",745,0,0,0,0,0,0,0,0
"Montague","nephew,",746,0,0,0,0,0,0,0,0
"Montague","were",747,0,0,0,0,0,0,0,0
"Montague","you",748,0,0,0,0,0,0,0,0
"Montague","by",749,0,0,0,0,0,0,0,0
"Montague","when",750,0,0,0,0,0,0,0,0
"Montague","it",751,0,0,0,0,0,0,0,0
"Montague","began?",752,0,0,0,0,0,0,0,0
"Benvolio","Here",753,0,0,0,0,0,0,0,0
"Benvolio","were",754,0,0,0,0,0,0,0,0
"Benvolio","the",755,0,0,0,0,0,0,0,0
"Benvolio","servants",756,0,0,0,0,0,0,0,0
"Benvolio","of",757,0,0,0,0,0,0,0,0
"Benvolio","your",758,0,0,0,0,0,0,0,0
"Benvolio","adversary,",759,0,0,0,0,0,0,0,0
"Benvolio","And",760,0,0,0,0,0,0,0,0
"Benvolio","yours,",761,0,0,0,0,0,0,0,0
"Benvolio","close",762,0,0,0,0,0,0,0,0
"Benvolio","fighting",763,0,0,0,0,0,0,0,0
"Benvolio","ere",764,0,0,0,0,0,0,0,0
"Benvolio","I",765,0,0,0,0,0,0,0,0
"Benvolio","did",766,0,0,0,0,0,0,0,0
"Benvolio","approach.",767,0,0,0,0,0,0,0,0
"Benvolio","I",768,0,0,0,0,0,0,0,0
"Benvolio","drew",769,0,0,0,0,0,0,0,0
"Benvolio","to",770,0,0,0,0,0,0,0,0
"Benvolio","part",771,0,0,0,0,0,0,0,0
"Benvolio","them.",772,0,0,0,0,0,0,0,0
"Benvolio","in",773,0,0,0,0,0,0,0,0
"Benvolio","the",774,0,0,0,0,0,0,0,0
"Benvolio","instant",775,0,0,0,0,0,0,0,0
"Benvolio","came",776,0,0,0,0,0,0,0,0
"Benvolio","The",777,0,0,0,0,0,0,0,0
"Benvolio","fiery",778,0,0,0,0,0,0,0,0
"Benvolio","Tybalt,",779,0,0,0,0,0,0,0,0
"Benvolio","with",780,0,0,0,0,0,0,0,0
"Benvolio","his",781,0,0,0,0,0,0,0,0
"Benvolio","sword",782,0,0,0,0,0,0,0,0
"Benvolio","prepared,",783,0,0,0,0,0,0,0,0
"Benvolio","Which,",784,0,0,0,0,0,0,0,0
"Benvolio","as",785,0,0,0,0,0,0,0,0
"Benvolio","he",786,0,0,0,0,0,0,0,0
"Benvolio","breathed",787,0,0,0,0,0,0,0,0
"Benvolio","defiance",788,0,0,0,0,0,0,0,0
"Benvolio","to",789,0,0,0,0,0,0,0,0
"Benvolio","my",790,0,0,0,0,0,0,0,0
"Benvolio","ears,",791,0,0,0,0,0,0,0,0
"Benvolio","He",792,0,0,0,0,0,0,0,0
"Benvolio","swung",793,0,0,0,0,0,0,0,0
"Benvolio","about",794,0,0,0,0,0,0,0,0
"Benvolio","his",795,0,0,0,0,0,0,0,0
"Benvolio","head",796,0,0,0,0,0,0,0,0
"Benvolio","and",797,0,0,0,0,0,0,0,0
"Benvolio","cut",798,0,0,0,0,0,0,0,0
"Benvolio","the",799,0,0,0,0,0,0,0,0
"Benvolio","winds,",800,0,0,0,0,0,0,0,0
"Benvolio","Who",801,0,0,0,0,0,0,0,0
"Benvolio","nothing",802,0,0,0,0,0,0,0,0
"Benvolio","hurt",803,0,0,0,0,0,0,0,0
"Benvolio","withal",804,0,0,0,0,0,0,0,0
"Benvolio","hiss'd",805,0,0,0,0,0,0,0,0
"Benvolio","him",806,0,0,0,0,0,0,0,0
"Benvolio","in",807,0,0,0,0,0,0,0,0
"Benvolio","scorn.",808,0,0,0,0,0,0,0,0
"Benvolio","While",809,0,0,0,0,0,0,0,0
"Benvolio","we",810,0,0,0,0,0,0,0,0
"Benvolio","were",811,0,0,0,0,0,0,0,0
"Benvolio","interchanging",812,0,0,0,0,0,0,0,0
"Benvolio","thrusts",813,0,0,0,0,0,0,0,0
"Benvolio","and",814,0,0,0,0,0,0,0,0
"Benvolio","blows,",815,0,0,0,0,0,0,0,0
"Benvolio","Came",816,0,0,0,0,0,0,0,0
"Benvolio","more",817,0,0,0,0,0,0,0,0
"Benvolio","and",818,0,0,0,0,0,0,0,0
"Benvolio","more",819,0,0,0,0,0,0,0,0
"Benvolio","and",820,0,0,0,0,0,0,0,0
"Benvolio","fought",821,0,0,0,0,0,0,0,0
"Benvolio","on",822,0,0,0,0,0,0,0,0
"Benvolio","part",823,0,0,0,0,0,0,0,0
"Benvolio","and",824,0,0,0,0,0,0,0,0
"Benvolio","part,",825,0,0,0,0,0,0,0,0
"Benvolio","Till",826,0,0,0,0,0,0,0,0
"Benvolio","the",827,0,0,0,0,0,0,0,0
"Benvolio","prince",828,0,0,0,0,0,0,0,0
"Benvolio","came,",829,0,0,0,0,0,0,0,0
"Benvolio","who",830,0,0,0,0,0,0,0,0
"Benvolio","parted",831,0,0,0,0,0,0,0,0
"Benvolio","either",832,0,0,0,0,0,0,0,0
"Benvolio","part.",833,0,0,0,0,0,0,0,0
"Lady Montague","O,",834,0,0,0,0,0,0,0,0
"Lady Montague","where",835,0,0,0,0,0,0,0,0
"Lady Montague","is",836,0,0,0,0,0,0,0,0
"Lady Montague","Romeo?",837,0,0,0,0,0,0,0,0
"Lady Montague","saw",838,0,0,0,0,0,0,0,0
"Lady Montague","you",839,0,0,0,0,0,0,0,0
"Lady Montague","him",840,0,0,0,0,0,0,0,0
"Lady Montague","to-day?",841,0,0,0,0,0,0,0,0
"Lady Montague","Right",842,0,0,0,0,0,0,0,0
"Lady Montague","glad",843,0,0,0,0,0,0,0,0
"Lady Montague","I",844,0,0,0,0,0,0,0,0
"Lady Montague","am",845,0,0,0,0,0,0,0,0
"Lady Montague","he",846,0,0,0,0,0,0,0,0
"Lady Montague","was",847,0,0,0,0,0,0,0,0
"Lady Montague","not",848,0,0,0,0,0,0,0,0
"Lady Montague","at",849,0,0,0,0,0,0,0,0
"Lady Montague","this",850,0,0,0,0,0,0,0,0
"Lady Montague","fray.",851,0,0,0,0,0,0,0,0
"Benvolio","Madam,",852,0,0,0,0,0,0,0,0
"Benvolio","an",853,0,0,0,0,0,0,0,0
"Benvolio","hour",854,0,0,0,0,0,0,0,0
"Benvolio","before",855,0,0,0,0,0,0,0,0
"Benvolio","the",856,0,0,0,0,0,0,0,0
"Benvolio","worshipp'd",857,0,0,0,0,0,0,0,0
"Benvolio","sun",858,0,0,0,0,0,0,0,0
"Benvolio","Peer'd",859,0,0,0,0,0,0,0,0
"Benvolio","forth",860,0,0,0,0,0,0,0,0
"Benvolio","the",861,0,0,0,0,0,0,0,0
"Benvolio","golden",862,0,0,0,0,0,0,0,0
"Benvolio","window",863,0,0,0,0,0,0,0,0
"Benvolio","of",864,0,0,0,0,0,0,0,0
"Benvolio","the",865,0,0,0,0,0,0,0,0
"Benvolio","east,",866,0,0,0,0,0,0,0,0
"Benvolio","A",867,0,0,0,0,0,0,0,0
"Benvolio","troubled",868,0,0,0,0,0,0,0,0
"Benvolio","mind",869,0,0,0,0,0,0,0,0
"Benvolio","drave",870,0,0,0,0,0,0,0,0
"Benvolio","me",871,0,0,0,0,0,0,0,0
"Benvolio","to",872,0,0,0,0,0,0,0,0
"Benvolio","walk",873,0,0,0,0,0,0,0,0
"Benvolio","abroad;",874,0,0,0,0,0,0,0,0
"Benvolio","Where,",875,0,0,0,0,0,0,0,0
"Benvolio","underneath",876,0,0,0,0,0,0,0,0
"Benvolio","the",877,0,0,0,0,0,0,0,0
"Benvolio","grove",878,0,0,0,0,0,0,0,0
"Benvolio","of",879,0,0,0,0,0,0,0,0
"Benvolio","sycamore",880,0,0,0,0,0,0,0,0
"Benvolio","That",881,0,0,0,0,0,0,0,0
"Benvolio","westward",882,0,0,0,0,0,0,0,0
"Benvolio","rooteth",883,0,0,0,0,0,0,0,0
"Benvolio","from",884,0,0,0,0,0,0,0,0
"Benvolio","the",885,0,0,0,0,0,0,0,0
"Benvolio","city's",886,0,0,0,0,0,0,0,0
"Benvolio","side,",887,0,0,0,0,0,0,0,0
"Benvolio","So",888,0,0,0,0,0,0,0,0
"Benvolio","early",889,0,0,0,0,0,0,0,0
"Benvolio","walking",890,0,0,0,0,0,0,0,0
"Benvolio","did",891,0,0,0,0,0,0,0,0
"Benvolio","I",892,0,0,0,0,0,0,0,0
"Benvolio","see",893,0,0,0,0,0,0,0,0
"Benvolio","your",894,0,0,0,0,0,0,0,0
"Benvolio","son.",895,0,0,0,0,0,0,0,0
"Benvolio","Towards",896,0,0,0,0,0,0,0,0
"Benvolio","him",897,0,0,0,0,0,0,0,0
"Benvolio","I",898,0,0,0,0,0,0,0,0
"Benvolio","made,",899,0,0,0,0,0,0,0,0
"Benvolio","but",900,0,0,0,0,0,0,0,0
"Benvolio","he",901,0,0,0,0,0,0,0,0
"Benvolio","was",902,0,0,0,0,0,0,0,0
"Benvolio","ware",903,0,0,0,0,0,0,0,0
"Benvolio","of",904,0,0,0,0,0,0,0,0
"Benvolio","me",905,0,0,0,0,0,0,0,0
"Benvolio","And",906,0,0,0,0,0,0,0,0
"Benvolio","stole",907,0,0,0,0,0,0,0,0
"Benvolio","into",908,0,0,0,0,0,0,0,0
"Benvolio","the",909,0,0,0,0,0,0,0,0
"Benvolio","covert",910,0,0,0,0,0,0,0,0
"Benvolio","of",911,0,0,0,0,0,0,0,0
"Benvolio","the",912,0,0,0,0,0,0,0,0
"Benvolio","wood.",913,0,0,0,0,0,0,0,0
"Benvolio","I,",914,0,0,0,0,0,0,0,0
"Benvolio","measuring",915,0,0,0,0,0,0,0,0
"Benvolio","his",916,0,0,0,0,0,0,0,0
"Benvolio","affections",917,0,0,0,0,0,0,0,0
"Benvolio","by",918,0,0,0,0,0,0,0,0
"Benvolio","my",919,0,0,0,0,0,0,0,0
"Benvolio","own,",920,0,0,0,0,0,0,0,0
"Benvolio","That",921,0,0,0,0,0,0,0,0
"Benvolio","most",922,0,0,0,0,0,0,0,0
"Benvolio","are",923,0,0,0,0,0,0,0,0
"Benvolio","busied",924,0,0,0,0,0,0,0,0
"Benvolio","when",925,0,0,0,0,0,0,0,0
"Benvolio","they're",926,0,0,0,0,0,0,0,0
"Benvolio","most",927,0,0,0,0,0,0,0,0
"Benvolio","alone,",928,0,0,0,0,0,0,0,0
"Benvolio","Pursued",929,0,0,0,0,0,0,0,0
"Benvolio","my",930,0,0,0,0,0,0,0,0
"Benvolio","humour",931,0,0,0,0,0,0,0,0
"Benvolio","not",932,0,0,0,0,0,0,0,0
"Benvolio","pursuing",933,0,0,0,0,0,0,0,0
"Benvolio","his,",934,0,0,0,0,0,0,0,0
"Benvolio","And",935,0,0,0,0,0,0,0,0
"Benvolio","gladly",936,0,0,0,0,0,0,0,0
"Benvolio","shunn'd",937,0,0,0,0,0,0,0,0
"Benvolio","who",938,0,0,0,0,0,0,0,0
"Benvolio","gladly",939,0,0,0,0,0,0,0,0
"Benvolio","fled",940,0,0,0,0,0,0,0,0
"Benvolio","from",941,0,0,0,0,0,0,0,0
"Benvolio","me.",942,0,0,0,0,0,0,0,0
"Montague","Many",943,0,0,0,0,0,0,0,0
"Montague","a",944,0,0,0,0,0,0,0,0
"Montague","morning",945,0,0,0,0,0,0,0,0
"Montague","hath",946,0,0,0,0,0,0,0,0
"Montague","he",947,0,0,0,0,0,0,0,0
"Montague","there",948,0,0,0,0,0,0,0,0
"Montague","been",949,0,0,0,0,0,0,0,0
"Montague","seen,",950,0,0,0,0,0,0,0,0
"Montague","With",951,0,0,0,0,0,0,0,0
"Montague","tears",952,0,0,0,0,0,0,0,0
"Montague","augmenting",953,0,0,0,0,0,0,0,0
"Montague","the",954,0,0,0,0,0,0,0,0
"Montague","fresh",955,0,0,0,0,0,0,0,0
"Montague","morning",956,0,0,0,0,0,0,0,0
"Montague","dew.",957,0,0,0,0,0,0,0,0
"Montague","Adding",958,0,0,0,0,0,0,0,0
"Montague","to",959,0,0,0,0,0,0,0,0
"Montague","clouds",960,0,0,0,0,0,0,0,0
"Montague","more",961,0,0,0,0,0,0,0,0
"Montague","clouds",962,0,0,0,0,0,0,0,0
"Montague","with",963,0,0,0,0,0,0,0,0
"Montague","his",964,0,0,0,0,0,0,0,0
"Montague","deep",965,0,0,0,0,0,0,0,0
"Montague","sighs;",966,0,0,0,0,0,0,0,0
"Montague","But",967,0,0,0,0,0,0,0,0
"Montague","all",968,0,0,0,0,0,0,0,0
"Montague","so",969,0,0,0,0,0,0,0,0
"Montague","soon",970,0,0,0,0,0,0,0,0
"Montague","as",971,0,0,0,0,0,0,0,0
"Montague","the",972,0,0,0,0,0,0,0,0
"Montague","all-cheering",973,0,0,0,0,0,0,0,0
"Montague","sun",974,0,0,0,0,0,0,0,0
"Montague","Should",975,0,0,0,0,0,0,0,0
"Montague","in",976,0,0,0,0,0,0,0,0
"Montague","the",977,0,0,0,0,0,0,0,0
"Montague","furthest",978,0,0,0,0,0,0,0,0
"Montague","east",979,0,0,0,0,0,0,0,0
"Montague","begin",980,0,0,0,0,0,0,0,0
"Montague","to",981,0,0,0,0,0,0,0,0
"Montague","draw",982,0,0,0,0,0,0,0,0
"Montague","The",983,0,0,0,0,0,0,0,0
"Montague","shady",984,0,0,0,0,0,0,0,0
"Montague","curtains",985,0,0,0,0,0,0,0,0
"Montague","from",986,0,0,0,0,0,0,0,0
"Montague","Aurora's",987,0,0,0,0,0,0,0,0
"Montague","bed,",988,0,0,0,0,0,0,0,0
"Montague","Away",989,0,0,0,0,0,0,0,0
"Montague","from",990,0,0,0,0,0,0,0,0
"Montague","the",991,0,0,0,0,0,0,0,0
"Montague","light",992,0,0,0,0,0,0,0,0
"Montague","steals",993,0,0,0,0,0,0,0,0
"Montague","home",994,0,0,0,0,0,0,0,0
"Montague","my",995,0,0,0,0,0,0,0,0
"Montague","heavy",996,0,0,0,0,0,0,0,0
"Montague","son,",997,0,0,0,0,0,0,0,0
"Montague","And",998,0,0,0,0,0,0,0,0
"Montague","private",999,0,0,0,0,0,0,0,0
"Montague","in",1000,0,0,0,0,0,0,0,0
"Montague","his",1001,0,0,0,0,0,0,0,0
"Montague","chamber",1002,0,0,0,0,0,0,0,0
"Montague","pens",1003,0,0,0,0,0,0,0,0
"Montague","himself,",1004,0,0,0,0,0,0,0,0
"Montague","Shuts",1005,0,0,0,0,0,0,0,0
"Montague","up",1006,0,0,0,0,0,0,0,0
"Montague","his",1007,0,0,0,0,0,0,0,0
"Montague","windows,",1008,0,0,0,0,0,0,0,0
"Montague","locks",1009,0,0,0,0,0,0,0,0
"Montague","far",1010,0,0,0,0,0,0,0,0
"Montague","daylight",1011,0,0,0,0,0,0,0,0
"Montague","out",1012,0,0,0,0,0,0,0,0
"Montague","And",1013,0,0,0,0,0,0,0,0
"Montague","makes",1014,0,0,0,0,0,0,0,0
"Montague","himself",1015,0,0,0,0,0,0,0,0
"Montague","an",1016,0,0,0,0,0,0,0,0
"Montague","artificial",1017,0,0,0,0,0,0,0,0
"Montague","night.",1018,0,0,0,0,0,0,0,0
"Montague","Black",1019,0,0,0,0,0,0,0,0
"Montague","and",1020,0,0,0,0,0,0,0,0
"Montague","portentous",1021,0,0,0,0,0,0,0,0
"Montague","must",1022,0,0,0,0,0,0,0,0
"Montague","this",1023,0,0,0,0,0,0,0,0
"Montague","humour",1024,0,0,0,0,0,0,0,0
"Montague","prove,",1025,0,0,0,0,0,0,0,0
"Montague","Unless",1026,0,0,0,0,0,0,0,0
"Montague","good",1027,0,0,0,0,0,0,0,0
"Montague","counsel",1028,0,0,0,0,0,0,0,0
"Montague","may",1029,0,0,0,0,0,0,0,0
